"NAME OF THE"
"NAME OF THE                                            NAME OF THE PRIMARY"
"S. NO                        HEALTH UNIT    NAME OF THE BLOCK"
"REVENUE DISTRICT                                           HEALTH CENTRE"
"DISTRICT"
"342    DHARMAPURI         KRISHNAGIRI      KELAMANGALAM          KELAMANGALAM"
"343    DHARMAPURI         KRISHNAGIRI      KELAMANGALAM          NAGAMANGALAM"
"344    DHARMAPURI         KRISHNAGIRI      KELAMANGALAM          RAYAKOTTAI"
"345    DHARMAPURI         KRISHNAGIRI      KELAMANGALAM          UNICHETTY"
"346    DHARMAPURI         KRISHNAGIRI      HOSUR                 BAGALUR"
"347    DHARMAPURI         KRISHNAGIRI      HOSUR                 S.MUDHUGANAPALLI"
"348    DHARMAPURI         KRISHNAGIRI      SHOOLAGIRI            SHOOLAGIRI"
"349    DHARMAPURI         KRISHNAGIRI      SHOOLAGIRI            UTHANAPALLI"
"350    DHARMAPURI         KRISHNAGIRI      SHOOLAGIRI            KAMANDODDI"
"                              NAME OF THE"
"NAME OF THE                                             NAME OF THE PRIMARY"
"S. NO                         HEALTH UNIT    NAME OF THE BLOCK"
"REVENUE DISTRICT                                            HEALTH CENTRE"
"DISTRICT"
"351    DHARMAPURI         KRISHNAGIRI      SHOOLAGIRI           BERIGAI"
"352    DHARMAPURI         KRISHNAGIRI      VEPPANAPALLI         VEPPANAPALLI"
"353    DHARMAPURI         KRISHNAGIRI      VEPPANAPALLI         NACHIKUPPAM"
"354    DHARMAPURI         KRISHNAGIRI      KRISHNAGIRI          M.C.PALLI"
"355    DHARMAPURI         KRISHNAGIRI      KRISHNAGIRI          BELLARAMPALLI"
"356    DHARMAPURI         KRISHNAGIRI      KRISHNAGIRI          ALAPATTI"
"357    DHARMAPURI         KRISHNAGIRI      BARGUR               BARGUR"
"358    DHARMAPURI         KRISHNAGIRI      BARGUR               SINTHAGAMPALLI"
"359    DHARMAPURI         KRISHNAGIRI      BARGUR               KAPPALVADI"
"360    DHARMAPURI         KRISHNAGIRI      BARGUR               JAGADEVI"
"361    DHARMAPURI         KRISHNAGIRI      BARGUR               PERUGOBANAPALLI"
"362    DHARMAPURI         KRISHNAGIRI      BARGUR               SANTHUR"
"363    DHARMAPURI         KRISHNAGIRI      MATHUR               SAMALPATTI"
"364    DHARMAPURI         KRISHNAGIRI      MATHUR               ANANTHUR"
"365    DHARMAPURI         KRISHNAGIRI      MATHUR               KANNANDAHALLI"
"366    DHARMAPURI         KRISHNAGIRI      KAVERIPATTINAM       BARUR"
"367    DHARMAPURI         KRISHNAGIRI      KAVERIPATTINAM       NAGARASAMPATTI"
"368    DHARMAPURI         KRISHNAGIRI      KAVERIPATTINAM       NEDUNGAL"
"369    DHARMAPURI         KRISHNAGIRI      KAVERIPATTINAM       KAVERIPATTINAM"
"370    DHARMAPURI         KRISHNAGIRI      KAVERIPATTINAM       PANAGAMUTLU"
"371    DHARMAPURI         KRISHNAGIRI      KAVERIPATTINAM       PANNANDUR"
"372    DHARMAPURI         KRISHNAGIRI      UTHANGARAI           SINGARAPETTAI"
"373    DHARMAPURI         KRISHNAGIRI      UTHANGARAI           KARAPATTU"
"374    DHARMAPURI         KRISHNAGIRI      UTHANGARAI           KALLAVAI"
"375    VELLORE            VELLORE          VELLORE              USSOOR"
"376    VELLORE            VELLORE          ANAICUT              ODUGATHUR"
"377    VELLORE            VELLORE          ANAICUT              ANAICUTTU"
"378    VELLORE            VELLORE          ANAICUT              PALLIKONDA"
"379    VELLORE            VELLORE          ANAICUT              POIGAI"
"380    VELLORE            VELLORE          SHOLINGAR            MELPADI"
"381    VELLORE            VELLORE          SHOLINGAR            PONNAI"
"382    VELLORE            VELLORE          SHOLINGAR            KODAIKKAL"
"383    VELLORE            VELLORE          SHOLINGAR            KARADIKUPPAM"
"384    VELLORE            VELLORE          SHOLINGAR            VINNAMPALLI"
"385    VELLORE            VELLORE          WALAJAH              LALAPET"
"386    VELLORE            VELLORE          WALAJAH              AMMOOR"
"387    VELLORE            VELLORE          WALAJAH              MUSIRI"
"388    VELLORE            VELLORE          KAVERIPAKKAM         PUDUPATTU"
"389    VELLORE            VELLORE          KAVERIPAKKAM         KAVERIPAKKAM"
"390    VELLORE            VELLORE          KAVERIPAKKAM         GURUVARAJPET"
"391    VELLORE            VELLORE          KAVERIPAKKAM         BANAVARAM"
"392    VELLORE            VELLORE          KAVERIPAKKAM         PARANCHI"
"393    VELLORE            VELLORE          KAVERIPAKKAM         MINNAL"
"394    VELLORE            VELLORE          ARAKKONAM            MUDHUR"
"                              NAME OF THE"
"NAME OF THE                                             NAME OF THE PRIMARY"
"S. NO                         HEALTH UNIT    NAME OF THE BLOCK"
"REVENUE DISTRICT                                            HEALTH CENTRE"
"DISTRICT"
"395    VELLORE            VELLORE          ARAKKONAM            THAKKOLAM"
"396    VELLORE            VELLORE          NEMILI               ATTUPAKKAM"
"397    VELLORE            VELLORE          NEMILI               MELKALATHUR"
"398    VELLORE            VELLORE          NEMILI               PUNNAI"
"399    VELLORE            VELLORE          NEMILI               PANAPAKKAM"
"400    VELLORE            VELLORE          ARCOT                PUDUPADI"
"401    VELLORE            VELLORE          ARCOT                MELVISARAM"
"402    VELLORE            VELLORE          ARCOT                LADAVARAM"
"403    VELLORE            VELLORE          THIMIRI              MAMBPAKKAM"
"404    VELLORE            VELLORE          THIMIRI              VALAYATHUR"
"405    VELLORE            VELLORE          THIMIRI              TIMIRI"
"406    VELLORE            VELLORE          THIMIRI              VILAPAKKAM"
"407    VELLORE            VELLORE          KANIYAMBADI          KAMMAVANPET"
"408    VELLORE            VELLORE          KANIYAMBADI          KANIYAMBADI"
"409    VELLORE            VELLORE          KANIYAMBADI          KATHALAMBATTU"
"410    VELLORE            TIRUPATTUR       KATPADI              THIRUVALAM"
"411    VELLORE            TIRUPATTUR       KATPADI              SENUR"
"412    VELLORE            TIRUPATTUR       MADANUR              MARATTIPALAYAM"
"413    VELLORE            TIRUPATTUR       MADANUR              MADHANUR"
"414    VELLORE            TIRUPATTUR       ALANGAYAM            PUDURNADU"
"415    VELLORE            TIRUPATTUR       ALANGAYAM            ALANGAYAM"
"416    VELLORE            TIRUPATTUR       ALANGAYAM            NIMIYAMPET"
"417    VELLORE            TIRUPATTUR       ALANGAYAM            KAVLUR CHATRAM"
"418    VELLORE            TIRUPATTUR       THIRUPPATTUR         ANDIAPPANUR"
"419    VELLORE            TIRUPATTUR       THIRUPPATTUR         KADHIRAMBATTU"
"420    VELLORE            TIRUPATTUR       THIRUPPATTUR         PICHANUR"
"421    VELLORE            TIRUPATTUR       KANDILI              KAJALNAICKENPATTI"
"422    VELLORE            TIRUPATTUR       KANDILI              KUNICHI"
"423    VELLORE            TIRUPATTUR       KANDILI              PERAMBATTU"
"424    VELLORE            TIRUPATTUR       JOLARPETTAI          ATHANAVOOR"
"425    VELLORE            TIRUPATTUR       JOLARPETTAI          JOLARPET"
"426    VELLORE            TIRUPATTUR       JOLARPETTAI          PUDUPET"
"427    VELLORE            TIRUPATTUR       JOLARPETTAI          VELLAKKAINATHAM"
"428    VELLORE            TIRUPATTUR       NATRAMPALLI          RAMANAICKENPET"
"429    VELLORE            TIRUPATTUR       NATRAMPALLI          NATRAMPALLI"
"430    VELLORE            TIRUPATTUR       NATRAMPALLI          PATCHUR"
"431    VELLORE            TIRUPATTUR       PERNAMPATTU          MELSANANKUPPAM"
"432    VELLORE            TIRUPATTUR       PERNAMPATTU          NARIAMPATTU"
"433    VELLORE            TIRUPATTUR       PERNAMPATTU          MELPATTI"
"434    VELLORE            TIRUPATTUR       GUDIYATHAM           GOODANAGARAM"
"435    VELLORE            TIRUPATTUR       GUDIYATHAM           KALLAPADI"
"436    VELLORE            TIRUPATTUR       GUDIYATHAM           MODIKUPPAM"
"437    VELLORE            TIRUPATTUR       GUDIYATHAM           PARADARAMI"
"438    VELLORE            TIRUPATTUR       K.V.KUPPAM           PASUMATHUR"
"                              NAME OF THE"
"NAME OF THE                                             NAME OF THE PRIMARY"
"S. NO                         HEALTH UNIT    NAME OF THE BLOCK"
"REVENUE DISTRICT                                            HEALTH CENTRE"
"DISTRICT"
"439    VELLORE            TIRUPATTUR       K.V.KUPPAM           K.V.KUPPAM"
"440    VELLORE            TIRUPATTUR       K.V.KUPPAM           VADUGANTHANGAL"
"441    VELLORE            TIRUPATTUR       K.V.KUPPAM           LATHERI"
"442    CUDDALORE          CUDDALORE        ANNAGIRAMAM          MELPATTAMPAKKAM"
"443    CUDDALORE          CUDDALORE        ANNAGIRAMAM          MELKUMARAMANGALAM"
"444    CUDDALORE          CUDDALORE        ANNAGIRAMAM          ORAIYUR"
"445    CUDDALORE          CUDDALORE        CUDDALORE            THIRUVANDIPURAM"
"446    CUDDALORE          CUDDALORE        CUDDALORE            KARAIKADU"
"447    CUDDALORE          CUDDALORE        CUDDALORE            MADALAPATTU"
"448    CUDDALORE          CUDDALORE        CUDDALORE            THOOKANAMPAKKAM"
"449    CUDDALORE          CUDDALORE        CUDDALORE            NADUVEERAPATTU"
"450    CUDDALORE          CUDDALORE        PANRUTI              KADAMPULIYUR"
"451    CUDDALORE          CUDDALORE        PANRUTI              MARUNGUR"
"452    CUDDALORE          CUDDALORE        PANRUTI              PERPERIYANKUPPAM"
"453    CUDDALORE          CUDDALORE        PANRUTI              VEERAPERUMANALLUR"
"454    CUDDALORE          CUDDALORE        KURINJIPADI          VADALORE"
"455    CUDDALORE          CUDDALORE        KURINJIPADI          VENKATAMPETTAI"
"456    CUDDALORE          CUDDALORE        KURINJIPADI          KULLANCHAVADI"
"457    CUDDALORE          CUDDALORE        KURINJIPADI          THEERTHANAGIRI"
"458    CUDDALORE          CUDDALORE        KURINJIPADI          THIRUCHOPURAM"
"459    CUDDALORE          CUDDALORE        PARANGIPETTAI        B.MUTLUR"
"460    CUDDALORE          CUDDALORE        PARANGIPETTAI        PUDHUCHATRAM"
"461    CUDDALORE          CUDDALORE        PARANGIPETTAI        KILLAI"
"462    CUDDALORE          CUDDALORE        PARANGIPETTAI        KAVARAPATTU"
"463    CUDDALORE          CUDDALORE        KUMARATCHI           KUMARATCHI"
"464    CUDDALORE          CUDDALORE        KUMARATCHI           ELLERI"
"465    CUDDALORE          CUDDALORE        KUMARATCHI           SIVAKKAM"
"466    CUDDALORE          CUDDALORE        KUMARATCHI           VALLAMPADUGAI"
"467    CUDDALORE          CUDDALORE        KATTUMANNARKOIL      VEERANANDHAPURAM"
"468    CUDDALORE          CUDDALORE        KATTUMANNARKOIL      AYANKUDI"
"469    CUDDALORE          CUDDALORE        KATTUMANNARKOIL      SRINEDUNCHERI"
"470    CUDDALORE          CUDDALORE        KATTUMANNARKOIL      SRIMUSHNAM"
"471    CUDDALORE          CUDDALORE        KEERAPALAYAM         ORATHUR"
"472    CUDDALORE          CUDDALORE        KEERAPALAYAM         VILAGAM"
"473    CUDDALORE          CUDDALORE        KEERAPALAYAM         PALAYAMKOTTAI"
"474    CUDDALORE          CUDDALORE        BHUVANAGIRI          BHUVANAGIRI"
"475    CUDDALORE          CUDDALORE        BHUVANAGIRI          KRISHNAPURAM"
"476    CUDDALORE          CUDDALORE        BHUVANAGIRI          SETHIATHOPE"
"477    CUDDALORE          CUDDALORE        KAMMAPURAM           KAMMAPURAM"
"478    CUDDALORE          CUDDALORE        KAMMAPURAM           KARUMANGUDI"
"479    CUDDALORE          CUDDALORE        KAMMAPURAM           PALAKOLLAI"
"480    CUDDALORE          CUDDALORE        VIRUDHACHALAM        KARUVEPPALANKURICHI"
"481    CUDDALORE          CUDDALORE        VIRUDHACHALAM        MANGALAMPETTAI"
"482    CUDDALORE          CUDDALORE        VIRUDHACHALAM        PULIYUR"
"                              NAME OF THE"
"NAME OF THE                                             NAME OF THE PRIMARY"
"S. NO                         HEALTH UNIT    NAME OF THE BLOCK"
"REVENUE DISTRICT                                            HEALTH CENTRE"
"DISTRICT"
"483    CUDDALORE          CUDDALORE        NALLUR               NALLUR"
"484    CUDDALORE          CUDDALORE        NALLUR               SIRUMANGALAM"
"485    CUDDALORE          CUDDALORE        NALLUR               PENNADAM"
"486    CUDDALORE          CUDDALORE        MANGALORE            MANGALORE"
"487    CUDDALORE          CUDDALORE        MANGALORE            SIRUPAKKAM"
"488    CUDDALORE          CUDDALORE        MANGALORE            KAZHUDUR"
"489    CUDDALORE          CUDDALORE        MANGALORE            AVATTI"
"490    CUDDALORE          CUDDALORE        MANGALORE            E.KEERANUR"
"491    CUDDALORE          CUDDALORE        MANGALORE            THOLUDUR"
"492    KANCHEEPURAM       KANCHEEPURAM     KANCHIPURAM          AVALORE"
"493    KANCHEEPURAM       KANCHEEPURAM     KANCHIPURAM          KEELPERAMANALLUR"
"494    KANCHEEPURAM       KANCHEEPURAM     KANCHIPURAM          PERUMBAKKAM"
"495    KANCHEEPURAM       KANCHEEPURAM     KANCHIPURAM          THIRUPPUKKUZHI"
"496    KANCHEEPURAM       KANCHEEPURAM     WALAJABAD            WALAJABAD"
"497    KANCHEEPURAM       KANCHEEPURAM     WALAJABAD            AYYAMPETTAI"
"498    KANCHEEPURAM       KANCHEEPURAM     WALAJABAD            PARANDUR"
"499    KANCHEEPURAM       KANCHEEPURAM     SRIPERUMPUDUR        VALLAM"
"500    KANCHEEPURAM       KANCHEEPURAM     SRIPERUMPUDUR        PANRUTTI"
"501    KANCHEEPURAM       KANCHEEPURAM     SRIPERUMPUDUR        MADURAMANGALAM"
"502    KANCHEEPURAM       KANCHEEPURAM     KUNDRATHUR           SOMANGALAM"
"503    KANCHEEPURAM       KANCHEEPURAM     KUNDRATHUR           MUGALIVAKKAM"
"504    KANCHEEPURAM       KANCHEEPURAM     KUNDRATHUR           ELICHUR"
"505    KANCHEEPURAM       KANCHEEPURAM     KUNDRATHUR           KUNDRATHUR"
"506    KANCHEEPURAM       KANCHEEPURAM     KUNDRATHUR           MANGADU"
"507    KANCHEEPURAM       KANCHEEPURAM     ACHARAPAKKAM         ACHARAPAKKAM"
"508    KANCHEEPURAM       KANCHEEPURAM     ACHARAPAKKAM         ORATHY"
"509    KANCHEEPURAM       KANCHEEPURAM     ACHARAPAKKAM         RAMAPURAM"
"510    KANCHEEPURAM       KANCHEEPURAM     MADURANTHAGAM        ZAMIN ENDATHUR"
"511    KANCHEEPURAM       KANCHEEPURAM     MADURANTHAGAM        PADALAM"
"512    KANCHEEPURAM       KANCHEEPURAM     MADURANTHAGAM        GNANAGIRISVARANPETTA"
"513    KANCHEEPURAM       KANCHEEPURAM     MADURANTHAGAM        NALLAMUR"
"514    KANCHEEPURAM       KANCHEEPURAM     MADURANTHAGAM        IRUMBEDU"
"515    KANCHEEPURAM       KANCHEEPURAM     UTHIRAMERUR          PADUR"
"516    KANCHEEPURAM       KANCHEEPURAM     UTHIRAMERUR          SALAVAKKAM"
"517    KANCHEEPURAM       KANCHEEPURAM     UTHIRAMERUR          KALIYAMPOONDI"
"518    KANCHEEPURAM       KANCHEEPURAM     UTHIRAMERUR          MANAMPATHI"
"519    KANCHEEPURAM       SAIDAPET         ST.THOMAS MOUNT      MOOVARASAMPET"
"520    KANCHEEPURAM       SAIDAPET         ST.THOMAS MOUNT      OKKIYAMTHURAIPAKKAM"
"521    KANCHEEPURAM       SAIDAPET         ST.THOMAS MOUNT      MEDAVAKKAM"
"522    KANCHEEPURAM       SAIDAPET         ST.THOMAS MOUNT      PEERKANKARANAI"
"523    KANCHEEPURAM       SAIDAPET         ST.THOMAS MOUNT      POZHICHALUR"
"524    KANCHEEPURAM       SAIDAPET         KATTANKOLATHUR       NANDIVARAM"
"525    KANCHEEPURAM       SAIDAPET         KATTANKOLATHUR       OTHIVAKKAM"
"526    KANCHEEPURAM       SAIDAPET         KATTANKOLATHUR       KUNNAVAKKAM"
"                              NAME OF THE"
"NAME OF THE                                             NAME OF THE PRIMARY"
"S. NO                         HEALTH UNIT    NAME OF THE BLOCK"
"REVENUE DISTRICT                                            HEALTH CENTRE"
"DISTRICT"
"527    KANCHEEPURAM       SAIDAPET         KATTANKOLATHUR       REDDIPALAYAM"
"528    KANCHEEPURAM       SAIDAPET         KATTANKOLATHUR       MARAIMALAINAGAR"
"529    KANCHEEPURAM       SAIDAPET         THIRUPORUR           THIRUPORUR"
"530    KANCHEEPURAM       SAIDAPET         THIRUPORUR           SEMBAKKAM"
"531    KANCHEEPURAM       SAIDAPET         THIRUPORUR           SIRUNKUNDRAM"
"532    KANCHEEPURAM       SAIDAPET         THIRUPORUR           KELAMBAKKAM"
"533    KANCHEEPURAM       SAIDAPET         THIRUKALUKUNDRAM     SADRAS"
"534    KANCHEEPURAM       SAIDAPET         THIRUKALUKUNDRAM     NERUMBUR"
"535    KANCHEEPURAM       SAIDAPET         THIRUKALUKUNDRAM     VALLIPURAM"
"536    KANCHEEPURAM       SAIDAPET         LATHUR               PAVINJUR"
"537    KANCHEEPURAM       SAIDAPET         LATHUR               KOOVATHUR"
"538    KANCHEEPURAM       SAIDAPET         CHITHAMOOR           POLAMBAKKAM"
"539    KANCHEEPURAM       SAIDAPET         CHITHAMOOR           IDAIKKALINADU"
"540    KANCHEEPURAM       SAIDAPET         CHITHAMOOR           CHUNAMPET"
"541    KANCHEEPURAM       SAIDAPET         CHITHAMOOR           PERIAKAYAPAKKAM"
"542    TIRUNELVELI        TIRUNELVELI      PALAYANKOTTAI        THATCHANALLUR"
"543    TIRUNELVELI        TIRUNELVELI      PALAYANKOTTAI        REDDIARPATTY"
"544    TIRUNELVELI        TIRUNELVELI      PALAYANKOTTAI        MUNNEERPALLAMM"
"545    TIRUNELVELI        TIRUNELVELI      PALAYANKOTTAI        RAJAVALLIPURAMM"
"546    TIRUNELVELI        TIRUNELVELI      PALAYANKOTTAI        BURKITMANAGARAM"
"547    TIRUNELVELI        TIRUNELVELI      MANUR                MANUR"
"548    TIRUNELVELI        TIRUNELVELI      MANUR                UKKIRANKOTTAI"
"549    TIRUNELVELI        TIRUNELVELI      MANUR                GANGAIKONDAN"
"550    TIRUNELVELI        TIRUNELVELI      MANUR                KALLUR"
"551    TIRUNELVELI        TIRUNELVELI      CHERANMADEVI         PATTAMADAI"
"552    TIRUNELVELI        TIRUNELVELI      CHERANMADEVI         KARISALPATTI"
"553    TIRUNELVELI        TIRUNELVELI      CHERANMADEVI         VEERAVANALLUR"
"554    TIRUNELVELI        TIRUNELVELI      CHERANMADEVI         KALLIDAIKURICHY"
"555    TIRUNELVELI        TIRUNELVELI      PAPPAKUDI            MUKKUDAL"
"556    TIRUNELVELI        TIRUNELVELI      PAPPAKUDI            MARUTHAMPUTHOOR"
"557    TIRUNELVELI        TIRUNELVELI      NANGUNERI            THIRUVENKATANATHAPUR"
"558    TIRUNELVELI        TIRUNELVELI      NANGUNERI            MOOLAIKARAIPATTI"
"559    TIRUNELVELI        TIRUNELVELI      NANGUNERI            MUNAINJIPATTI"
"560    TIRUNELVELI        TIRUNELVELI      NANGUNERI            ITTAMOZHI"
"561    TIRUNELVELI        TIRUNELVELI      NANGUNERI            SOUTH VIJAYANARAYANA"
"562    TIRUNELVELI        TIRUNELVELI      KALAKAD              SINGIKULUM"
"563    TIRUNELVELI        TIRUNELVELI      KALAKAD              THIRUKKURUNGUDI"
"564    TIRUNELVELI        TIRUNELVELI      KALAKAD              ERUVADI"
"565    TIRUNELVELI        TIRUNELVELI      AMBASAMUTHIRAM       VICKRAMASINGAPURAM"
"566    TIRUNELVELI        TIRUNELVELI      AMBASAMUTHIRAM       VAIRAVIKULUM"
"567    TIRUNELVELI        TIRUNELVELI      AMBASAMUTHIRAM       MANIMUTHAR"
"568    TIRUNELVELI        TIRUNELVELI      KADAYAM              KADAYAM"
"569    TIRUNELVELI        TIRUNELVELI      KADAYAM              KOVILOOTHU"
"570    TIRUNELVELI        TIRUNELVELI      VALLIYUR             PANAGUDI"
"                              NAME OF THE"
"NAME OF THE                                             NAME OF THE PRIMARY"
"S. NO                         HEALTH UNIT    NAME OF THE BLOCK"
"REVENUE DISTRICT                                            HEALTH CENTRE"
"DISTRICT"
"571    TIRUNELVELI        TIRUNELVELI      VALLIYUR             VADAKKANKULAM"
"572    TIRUNELVELI        TIRUNELVELI      VALLIYUR             SANKANAPURAM"
"573    TIRUNELVELI        TIRUNELVELI      RADHAPURAM           KOODANKULAM"
"574    TIRUNELVELI        TIRUNELVELI      RADHAPURAM           T. KALLIKULAM"
"575    TIRUNELVELI        TIRUNELVELI      RADHAPURAM           THISAYANVILAI"
"576    TIRUNELVELI        SANKARANKOIL     ALANGULAM            ALANGULAM"
"577    TIRUNELVELI        SANKARANKOIL     ALANGULAM            NETTUR"
"578    TIRUNELVELI        SANKARANKOIL     ALANGULAM            UTHUMALAI"
"579    TIRUNELVELI        SANKARANKOIL     THENKASI             VALLAM"
"580    TIRUNELVELI        SANKARANKOIL     THENKASI             VADAKARAI KILPIDAGAI"
"581    TIRUNELVELI        SANKARANKOIL     THENKASI             SUNDARAPANDIAPURAM"
"582    TIRUNELVELI        SANKARANKOIL     SHENKOTTAI           PULIARAI"
"583    TIRUNELVELI        SANKARANKOIL     SHENKOTTAI           ELATHUR"
"584    TIRUNELVELI        SANKARANKOIL     SHENKOTTAI           SAMBAVAR VADAKARAI"
"585    TIRUNELVELI        SANKARANKOIL     MELANEELITHANALLUR   KURUKKALPATTI"
"586    TIRUNELVELI        SANKARANKOIL     MELANEELITHANALLUR   VANNICONENDAL"
"587    TIRUNELVELI        SANKARANKOIL     MELANEELITHANALLUR   SENDAMARAM"
"588    TIRUNELVELI        SANKARANKOIL     KADAYANALLUR         IDAIKAL"
"589    TIRUNELVELI        SANKARANKOIL     KADAYANALLUR         CHOKKAMPATTI"
"590    TIRUNELVELI        SANKARANKOIL     KEELAPAVOOR          PAVOORCHTRAM"
"591    TIRUNELVELI        SANKARANKOIL     KEELAPAVOOR          SURANDAI"
"592    TIRUNELVELI        SANKARANKOIL     KEELAPAVOOR          VEERAKERALAMPUDUR"
"593    TIRUNELVELI        SANKARANKOIL     KEELAPAVOOR          ARIAPPAPURAM"
"594    TIRUNELVELI        SANKARANKOIL     VASUDEVANALLUR       VASUDEVANALLUR"
"595    TIRUNELVELI        SANKARANKOIL     VASUDEVANALLUR       RAYAGIRI"
"596    TIRUNELVELI        SANKARANKOIL     VASUDEVANALLUR       THALAIVANKOTTAI"
"597    TIRUNELVELI        SANKARANKOIL     SANKARANKOIL         KARIVALM VANDA NALLU"
"598    TIRUNELVELI        SANKARANKOIL     SANKARANKOIL         SUBBULAPURAM"
"599    TIRUNELVELI        SANKARANKOIL     SANKARANKOIL         MADATHUPATTI"
"600    TIRUNELVELI        SANKARANKOIL     KURUVIKULAM          KURUVIKULAM"
"601    TIRUNELVELI        SANKARANKOIL     KURUVIKULAM          SAYAMALAI"
"602    TIRUNELVELI        SANKARANKOIL     KURUVIKULAM          KALINGAPATTI"
"603    TIRUNELVELI        SANKARANKOIL     KURUVIKULAM          ILAYARASANENDAL"
"604    THOOTHUKUDI        THOOTHUKUDI      THOOTHUKUDI          MAPPILAIURANI"
"605    THOOTHUKUDI        THOOTHUKUDI      THOOTHUKUDI          MULLAKADU"
"606    THOOTHUKUDI        THOOTHUKUDI      THOOTHUKUDI          PUDUKOTTAI"
"607    THOOTHUKUDI        THOOTHUKUDI      THOOTHUKUDI          MUDIVAITHANENDAL"
"608    THOOTHUKUDI        THOOTHUKUDI      SRIVAIKUNDAM         SIVAKALAI"
"609    THOOTHUKUDI        THOOTHUKUDI      SRIVAIKUNDAM         PETMANAGAR"
"610    THOOTHUKUDI        THOOTHUKUDI      SRIVAIKUNDAM         PANDARAVILAI"
"611    THOOTHUKUDI        THOOTHUKUDI      SRIVAIKUNDAM         ERAL"
"612    THOOTHUKUDI        THOOTHUKUDI      SRIVAIKUNDAM         SEBATHIYAPURAM"
"613    THOOTHUKUDI        THOOTHUKUDI      TIRUCHENDUR          PITCHIVILAI"
"614    THOOTHUKUDI        THOOTHUKUDI      TIRUCHENDUR          KAYAMOZHI"
"                              NAME OF THE"
"NAME OF THE                                             NAME OF THE PRIMARY"
"S. NO                         HEALTH UNIT    NAME OF THE BLOCK"
"REVENUE DISTRICT                                            HEALTH CENTRE"
"DISTRICT"
"615    THOOTHUKUDI        THOOTHUKUDI      TIRUCHENDUR          ARUMUGANERI"
"616    THOOTHUKUDI        THOOTHUKUDI      ALWARTHIRUNAGAR      ALWARTHIRUNAGARI"
"617    THOOTHUKUDI        THOOTHUKUDI      ALWARTHIRUNAGAR      THENTHIRUPERAI"
"618    THOOTHUKUDI        THOOTHUKUDI      ALWARTHIRUNAGAR      MOOKKUPERI"
"619    THOOTHUKUDI        THOOTHUKUDI      ALWARTHIRUNAGAR      UDAIYARKULAM"
"620    THOOTHUKUDI        THOOTHUKUDI      ALWARTHIRUNAGAR      AUTHUR"
"621    THOOTHUKUDI        THOOTHUKUDI      ALWARTHIRUNAGAR      SALAIPUTHUR"
"622    THOOTHUKUDI        THOOTHUKUDI      KARUNGULAM           KARUNGULAM"
"623    THOOTHUKUDI        THOOTHUKUDI      KARUNGULAM           VALLANAD"
"624    THOOTHUKUDI        THOOTHUKUDI      KARUNGULAM           KEELACHEKKARAKUDI"
"625    THOOTHUKUDI        THOOTHUKUDI      UDANKUDI             PARAMANKURUCHI"
"626    THOOTHUKUDI        THOOTHUKUDI      UDANKUDI             KULASEHARAPATTINAM"
"627    THOOTHUKUDI        THOOTHUKUDI      UDANKUDI             MEGNANAPURAM"
"628    THOOTHUKUDI        THOOTHUKUDI      SATTANKULAM          ANANDAPURAM"
"629    THOOTHUKUDI        THOOTHUKUDI      SATTANKULAM          MUDALUR"
"630    THOOTHUKUDI        THOOTHUKUDI      SATTANKULAM          PADUKKAPATHU"
"631    THOOTHUKUDI        KOVILPATTI       OTTAPIDARAM          PUTHIAMPUTHUR"
"632    THOOTHUKUDI        KOVILPATTI       OTTAPIDARAM          KATCHERITHALAVAYPURA"
"633    THOOTHUKUDI        KOVILPATTI       OTTAPIDARAM          S.KAILASAPURAM"
"634    THOOTHUKUDI        KOVILPATTI       OTTAPIDARAM          OTTANATHAM"
"635    THOOTHUKUDI        KOVILPATTI       OTTAPIDARAM          PASUVANTHANAI"
"636    THOOTHUKUDI        KOVILPATTI       OTTAPIDARAM          EPPOTHUMVENDRAN"
"637    THOOTHUKUDI        KOVILPATTI       OTTAPIDARAM          VEPPALODAI"
"638    THOOTHUKUDI        KOVILPATTI       VILATHIKULAM         PERILOVANPATTI"
"639    THOOTHUKUDI        KOVILPATTI       VILATHIKULAM         VEMBAR"
"640    THOOTHUKUDI        KOVILPATTI       VILATHIKULAM         KULATHUR"
"641    THOOTHUKUDI        KOVILPATTI       KAYATHAR             KAYATHAR"
"642    THOOTHUKUDI        KOVILPATTI       KAYATHAR             VELLALANKOTTAI"
"643    THOOTHUKUDI        KOVILPATTI       KAYATHAR             KADAMBUR"
"644    THOOTHUKUDI        KOVILPATTI       KAYATHAR             KALUGUMALAI"
"645    THOOTHUKUDI        KOVILPATTI       KOVILPATTY           ERACHI"
"646    THOOTHUKUDI        KOVILPATTI       KOVILPATTY           KEELAIRAL"
"647    THOOTHUKUDI        KOVILPATTI       KOVILPATTY           VILLISERI"
"648    THOOTHUKUDI        KOVILPATTI       PUTHUR               PUTHUR"
"649    THOOTHUKUDI        KOVILPATTI       PUTHUR               BOOTHALAPURAM"
"650    THOOTHUKUDI        KOVILPATTI       PUTHUR               NAGALAPURAM"
"651    RAMANATHAPURAM     RAMANATHAPURAM   THIRUVADANAI         PANDUKUDI"
"652    RAMANATHAPURAM     RAMANATHAPURAM   THIRUVADANAI         VELLAIYAPURAM"
"653    RAMANATHAPURAM     RAMANATHAPURAM   THIRUVADANAI         S.P.PATTINAM"
"654    RAMANATHAPURAM     RAMANATHAPURAM   THIRUVADANAI         THONDI"
